Country Name,Country Code,Time,Time Code,"Completion rate, primary education, adjusted wealth parity index (WPIA) [UIS.CR.1.WPIA]","Completion rate, primary education, both sexes (%) [UIS.CR.1]","Enrolment in primary education, both sexes (number) [SE.PRM.ENRL]","Gross enrolment ratio, primary, both sexes (%) [SE.PRM.ENRR]",Proportion of primary schools with access to electricity (%) [UIS.SCHBSP.1.WELEC],Proportion of primary schools with access to basic drinking water (%) [UIS.SCHBSP.1.WWATA],"School life expectancy, primary, both sexes (years) [UIS.SLE.1]","Total net attendance rate, primary, both sexes (%) [UIS.NART.1]","Total net enrolment rate, primary, both sexes (%) [UIS.NERT.1]",Proportion of primary schools with access to Internet for pedagogical purposes (%) [UIS.SCHBSP.1.WINTERN],"Proportion of students at the end of primary education achieving at least a minimum proficiency level in mathematics, both sexes (%) [UIS.MATH.PRIMARY]"
Suriname,SUR,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,2003,YR2003,..,..,774888,107.28479,..,..,6.46792,..,99.29985,..,..
Switzerland,CHE,2003,YR2003,..,..,535577,104.01816,..,..,6.25161,..,99.47254,..,..
Syrian Arab Republic,SYR,2003,YR2003,..,..,2149493,121.45799,..,..,4.84348,..,98.37998,..,..
Tajikistan,TJK,2003,YR2003,..,..,694930,99.01869,..,..,3.96185,..,97.85272,..,..
Tanzania,TZA,2003,YR2003,..,..,6562772,95.78857,..,..,6.81058,..,81.66678,..,..
Thailand,THA,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,2003,YR2003,..,..,183800,112.72339,..,..,6.7634,..,..,..,..
Togo,TGO,2003,YR2003,..,..,975063,117.64927,..,..,7.12209,..,91.12596,..,..
Tonga,TON,2003,YR2003,..,..,17891,115.26221,..,..,6.91573,..,..,..,..
Trinidad and Tobago,TTO,2003,YR2003,..,..,141036,100.52961,..,..,6.99418,..,95.92923,..,..
Tunisia,TUN,2003,YR2003,..,..,1277124,113.57029,..,..,6.74419,..,98.96718,..,..
Turkey,TUR,2003,YR2003,..,..,6575666,103.42783,..,..,5.17324,..,97.15144,..,..
Turkmenistan,TKM,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,2003,YR2003,..,..,1810,71.68317,..,..,4.36539,..,66.17822,..,..
Tuvalu,TUV,2003,YR2003,..,..,1344,106.24506,..,..,6.3747,..,..,..,..
Uganda,UGA,2003,YR2003,..,..,7633314,138.27523,..,..,10.13396,..,..,..,..
Ukraine,UKR,2003,YR2003,..,..,1960512,97.30143,..,..,3.83206,..,90.118,..,..
United Arab Emirates,ARE,2003,YR2003,..,..,248370,..,..,..,..,..,..,..,..
United Kingdom,GBR,2003,YR2003,..,..,4488162,99.99332,..,..,5.9995,..,99.90885,..,..
United States,USA,2003,YR2003,..,..,..,101.11396,..,..,6.05224,..,97.74179,..,..
Uruguay,URY,2003,YR2003,..,..,365423,111.29171,..,..,6.68945,..,..,..,..
Uzbekistan,UZB,2003,YR2003,..,..,2513342,97.28212,..,..,3.89128,..,..,..,..
Vanuatu,VUT,2003,YR2003,..,..,39388,125.11276,..,..,7.65319,..,99.66972,..,..
"Venezuela, RB",VEN,2003,YR2003,0.83997,89.03,3449984,104.75289,..,..,6.29188,96.05,95.72716,..,..
Vietnam,VNM,2003,YR2003,..,..,8841004,100.21296,..,..,5.01065,..,..,..,..
Virgin Islands (U.S.),VIR,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,2003,YR2003,..,..,401372,91.70968,..,..,3.66609,..,88.65545,..,..
"Yemen, Rep.",YEM,2003,YR2003,..,..,2950403,82.94774,..,..,5.06454,..,71.93769,..,..
Zambia,ZMB,2003,YR2003,..,..,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,2003,YR2003,..,..,2361588,104.33065,..,..,7.29734,..,89.68554,..,..
Afghanistan,AFG,2004,YR2004,..,..,4430142,104.66382,..,..,6.27983,..,..,..,..
Albania,ALB,2004,YR2004,..,..,240487,98.178,..,..,3.90609,..,90.92345,..,..
Algeria,DZA,2004,YR2004,..,..,4507703,106.8939,..,..,6.36206,..,95.08431,..,..
American Samoa,ASM,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,2004,YR2004,..,..,4264,..,..,..,..,..,..,..,..
Angola,AGO,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,2004,YR2004,..,..,4923075,115.80605,..,..,6.9949,..,99.36034,..,..
Armenia,ARM,2004,YR2004,..,..,134664,94.92137,..,..,2.87929,..,..,..,..
Aruba,ABW,2004,YR2004,..,..,10185,110.83905,..,..,6.67999,..,97.82348,..,..
Australia,AUS,2004,YR2004,..,..,1934549,102.26413,100,100,7.13327,..,97.88695,100,..
Austria,AUT,2004,YR2004,..,..,372963,100.72132,..,..,3.98592,..,96.54894,..,..
Azerbaijan,AZE,2004,YR2004,..,..,607007,97.26133,..,..,3.81753,..,87.48195,..,..
"Bahamas, The",BHS,2004,YR2004,..,..,36070,98.25661,..,..,5.89809,..,89.40616,..,..
Bahrain,BHR,2004,YR2004,..,..,82708,98.38226,..,..,5.94031,..,92.87957,..,..
Bangladesh,BGD,2004,YR2004,0.45707,64.15,..,..,..,..,..,..,..,..,..
Barbados,BRB,2004,YR2004,..,..,22327,94.95598,..,..,5.69128,..,92.87203,..,..
Belarus,BLR,2004,YR2004,..,..,403841,99.97945,..,..,3.95202,..,98.15458,..,..
Belgium,BEL,2004,YR2004,..,..,747111,100.80021,100,100,6.04341,..,97.24952,..,..
Belize,BLZ,2004,YR2004,..,..,48996,112.8524,..,..,6.85219,..,95.78036,..,..
Benin,BEN,2004,YR2004,..,..,1319648,103.72226,..,..,6.31361,..,87.73149,..,..
Bermuda,BMU,2004,YR2004,..,..,4810,97.17172,..,..,5.8303,..,..,..,..
Bhutan,BTN,2004,YR2004,..,..,97323,87.9279,..,..,6.15495,..,..,..,..
Bolivia,BOL,2004,YR2004,0.81758,87.69,1504493,115.41665,..,..,6.98677,94.37,99.25984,..,..
Bosnia and Herzegovina,BIH,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,2004,YR2004,..,..,328692,110.88688,..,..,7.79754,..,88.60405,..,..
Brazil,BRA,2004,YR2004,0.87647,92.79,18979209,133.69631,..,..,5.40237,95.89,97.97688,..,..
British Virgin Islands,VGB,2004,YR2004,..,..,2824,110.57165,..,..,7.74002,..,..,..,..
Brunei Darussalam,BRN,2004,YR2004,..,..,46382,111.04673,..,..,6.6628,..,..,..,..
Bulgaria,BGR,2004,YR2004,..,..,314221,105.12685,..,..,4.17836,..,97.26093,..,..
Burkina Faso,BFA,2004,YR2004,..,..,1139512,53.8744,..,..,3.18703,..,41.14892,..,..
Burundi,BDI,2004,YR2004,..,..,968488,76.26712,..,..,4.66378,..,54.62652,..,..
Cabo Verde,CPV,2004,YR2004,..,..,85138,113.99306,..,..,6.81189,..,95.38474,..,..
Cambodia,KHM,2004,YR2004,..,..,2762882,131.93699,..,..,7.91723,..,..,..,..
Cameroon,CMR,2004,YR2004,0.30306,59.2997,2979011,105.41287,..,..,6.32477,83.80905,..,..,..
Canada,CAN,2004,YR2004,..,..,2389188,98.4768,..,..,5.90861,..,..,..,..
Cayman Islands,CYM,2004,YR2004,..,..,3361,87.54884,..,..,5.26818,..,84.60537,..,..
Central African Republic,CAF,2004,YR2004,..,..,363158,57.62016,..,..,3.45721,..,..,..,..
Chad,TCD,2004,YR2004,0.00461,18.80825,1271985,75.0761,..,..,4.50457,41.88965,..,..,..
Channel Islands,CHI,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Chile,CHL,2004,YR2004,..,..,1755997,104.155,..,..,6.22786,..,..,..,..
China,CHN,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Colombia,COL,2004,YR2004,0.74489,84.61,5259033,119.58101,..,..,6.01592,95.27,96.94285,..,..
Comoros,COM,2004,YR2004,..,..,103809,108.18509,..,..,6.49111,..,..,..,..
"Congo, Dem. Rep.",COD,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,2004,YR2004,..,..,584370,109.31365,..,..,6.55882,..,..,..,..
Costa Rica,CRI,2004,YR2004,0.82383,89.7,558084,113.81433,..,..,6.78244,97.71,..,..,..
Cote d'Ivoire,CIV,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Croatia,HRV,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Cuba,CUB,2004,YR2004,..,..,906293,101.69447,..,..,6.07336,..,98.14821,..,..
Curacao,CUW,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,2004,YR2004,..,..,61731,97.74523,..,..,5.87671,..,99.2368,..,..
Czech Republic,CZE,2004,YR2004,..,..,534366,98.59606,..,..,4.76409,..,..,..,..
Denmark,DNK,2004,YR2004,..,..,419806,100.73233,100,100,6.0554,..,98.25845,100,..
Djibouti,DJI,2004,YR2004,..,..,48713,42.13891,..,..,2.52756,..,35.30679,..,..
Dominica,DMA,2004,YR2004,..,..,9872,92.09814,..,..,6.48964,..,90.36291,..,..
Dominican Republic,DOM,2004,YR2004,0.754,79.69,1281885,107.87681,..,..,6.51833,97.23,85.62198,..,..
Ecuador,ECU,2004,YR2004,..,..,1989665,110.64753,..,..,6.63885,..,..,..,..
"Egypt, Arab Rep.",EGY,2004,YR2004,..,..,7928380,95.71114,..,..,4.78349,..,92.39928,..,..
El Salvador,SLV,2004,YR2004,0.6202,75.13,1045485,118.17102,..,..,7.09026,92.47,..,..,..
Equatorial Guinea,GNQ,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Eritrea,ERI,2004,YR2004,..,..,374997,108.56859,..,..,5.32727,..,78.95837,..,..
Estonia,EST,2004,YR2004,..,..,92098,99.68179,100,100,5.95668,..,98.72608,100,..
Eswatini,SWZ,2004,YR2004,..,..,218352,108.88582,..,..,7.72671,..,..,..,..
Ethiopia,ETH,2004,YR2004,..,..,8269663,67.91499,..,..,4.30713,..,50.34928,..,..
Faroe Islands,FRO,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Fiji,FJI,2004,YR2004,..,..,113449,112.67828,..,..,6.76653,..,99.81726,..,..
Finland,FIN,2004,YR2004,..,..,387934,98.78333,100,100,5.92612,..,98.00108,100,..
France,FRA,2004,YR2004,..,..,3783197,99.81118,100,100,4.98341,..,96.07182,..,..
French Polynesia,PYF,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,2004,YR2004,..,..,204731,81.51904,..,..,5.02266,..,65.77435,..,..
Georgia,GEO,2004,YR2004,..,..,363951,106.23391,..,..,6.39299,..,97.87967,..,..
Germany,DEU,2004,YR2004,..,..,3305386,102.883,100,100,4.08516,..,97.29852,..,..
Ghana,GHA,2004,YR2004,..,..,2678912,80.76332,..,..,4.99508,..,..,..,..
Gibraltar,GIB,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,2004,YR2004,..,..,657492,98.68874,..,..,5.91764,..,96.97461,..,..
Greenland,GRL,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,2004,YR2004,..,..,15819,110.1525,..,..,7.6885,..,99.70952,..,..
Guam,GUM,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,2004,YR2004,..,..,2280706,108.68226,..,..,6.63096,..,91.85607,..,..
Guinea,GIN,2004,YR2004,..,..,1147388,76.08023,..,..,4.67184,..,62.04973,..,..
Guinea-Bissau,GNB,2004,YR2004,..,..,232292,108.72243,..,..,6.52335,..,..,..,..
Guyana,GUY,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Haiti,HTI,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Honduras,HND,2004,YR2004,0.5561,69.78,1257358,106.26722,..,..,6.51801,92.86,90.92946,..,..
"Hong Kong SAR, China",HKG,2004,YR2004,..,..,472863,..,..,..,..,..,..,..,..
Hungary,HUN,2004,YR2004,..,..,446610,97.50033,100,100,3.92655,..,96.68319,88.82478,..
Iceland,ISL,2004,YR2004,..,..,30984,96.6649,..,..,6.76641,..,96.62746,..,..
India,IND,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,2004,YR2004,..,..,29142093,108.9343,..,..,6.5385,..,94.2013,..,..
"Iran, Islamic Rep.",IRN,2004,YR2004,..,..,6647917,101.72636,..,..,5.06894,..,97.76144,..,..
Iraq,IRQ,2004,YR2004,..,..,4334609,104.38057,..,..,6.34143,..,92.99956,..,..
Ireland,IRL,2004,YR2004,..,..,450413,102.96355,..,..,8.21686,..,99.90806,..,..
Isle of Man,IMN,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,2004,YR2004,..,..,714410,106.31781,100,100,6.40057,..,99.95346,..,..
Italy,ITA,2004,YR2004,..,..,2768386,102.06314,100,100,5.1045,..,99.66854,..,..
Jamaica,JAM,2004,YR2004,..,..,331286,96.28224,..,..,5.78241,..,92.80977,..,..
Japan,JPN,2004,YR2004,..,..,7257223,..,..,..,..,..,..,..,..
Jordan,JOR,2004,YR2004,..,..,799888,98.07405,..,..,5.8646,..,94.61694,..,..
Kazakhstan,KAZ,2004,YR2004,..,..,1079598,103.44742,..,..,4.17603,..,99.67903,..,..
Kenya,KEN,2004,YR2004,..,..,5926078,100.44389,..,..,6.29281,..,81.4317,..,..
Kiribati,KIR,2004,YR2004,..,..,15611,111.88275,..,..,6.71296,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,2004,YR2004,..,..,4125529,100.25999,100,100,6.01272,..,98.63414,100,..
Kosovo,XKX,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,2004,YR2004,..,..,158271,102.49252,..,..,4.10678,..,94.39939,..,..
Kyrgyz Republic,KGZ,2004,YR2004,..,..,444417,98.07888,..,..,3.9496,..,98.83254,..,..
Lao PDR,LAO,2004,YR2004,..,..,884629,110.12834,..,..,5.58043,..,79.84852,..,..
Latvia,LVA,2004,YR2004,..,..,92453,105.49058,..,..,4.12876,..,..,..,..
Lebanon,LBN,2004,YR2004,..,..,476446,..,..,..,..,..,..,..,..
Lesotho,LSO,2004,YR2004,..,..,427009,124.96166,..,..,8.68317,..,82.19904,..,..
Liberia,LBR,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,2004,YR2004,..,..,745428,105.47325,..,..,6.3284,..,..,..,..
Liechtenstein,LIE,2004,YR2004,..,..,2266,109.15222,..,..,5.40193,..,99.57471,..,..
Lithuania,LTU,2004,YR2004,..,..,170216,103.97029,..,..,4.15204,..,99.84496,..,..
Luxembourg,LUX,2004,YR2004,..,..,34603,100.1534,..,..,6.01805,..,96.52098,..,..
"Macao SAR, China",MAC,2004,YR2004,..,..,39872,100.94177,..,..,5.83853,..,87.39241,..,..
Madagascar,MDG,2004,YR2004,0.06543,28.89,3366470,134.49235,..,..,7.07719,..,..,..,..
Malawi,MWI,2004,YR2004,0.3886,50.0766,2841640,132.80895,..,..,8.18776,86.77364,98.46028,..,..
Malaysia,MYS,2004,YR2004,..,..,3159376,99.72312,..,..,5.98325,..,99.37525,..,..
Maldives,MDV,2004,YR2004,..,..,63300,122.8363,..,..,8.42126,..,99.69924,..,..
Mali,MLI,2004,YR2004,..,..,1396791,70.75469,..,..,4.30043,..,51.60521,..,..
Malta,MLT,2004,YR2004,..,..,31064,102.73506,..,..,6.10445,..,..,..,..
Marshall Islands,MHL,2004,YR2004,..,..,8250,120.19231,..,..,7.21154,..,..,..,..
Mauritania,MRT,2004,YR2004,..,..,434181,93.78127,..,..,5.74678,..,74.23278,..,..
Mauritius,MUS,2004,YR2004,..,..,126226,102.04204,..,..,6.08038,..,98.2595,..,..
Mexico,MEX,2004,YR2004,0.85081,92.51,14781327,108.99918,..,..,6.55332,98.28,99.73114,..,..
"Micronesia, Fed. Sts.",FSM,2004,YR2004,..,..,19105,112.88702,..,..,6.77322,..,..,..,..
Moldova,MDA,2004,YR2004,..,..,198911,99.82285,..,..,4.00016,..,98.32433,..,..
Monaco,MCO,2004,YR2004,..,..,1831,..,..,..,..,..,..,..,..
Mongolia,MNG,2004,YR2004,..,..,235730,108.53481,..,..,4.37026,..,92.85244,..,..
Montenegro,MNE,2004,YR2004,..,..,36793,108.18607,..,..,4.3808,..,..,..,..
Morocco,MAR,2004,YR2004,0.26778,57.53712,4070182,105.44494,..,..,6.3134,88.54734,86.75596,..,..
Mozambique,MOZ,2004,YR2004,..,..,3569473,93.83342,..,..,6.9566,..,70.24087,..,..
Myanmar,MMR,2004,YR2004,..,..,4932646,98.84652,..,..,4.94969,..,89.08456,..,..
Namibia,NAM,2004,YR2004,..,..,403412,113.60326,..,..,8.0636,..,91.53549,..,..
Nauru,NRU,2004,YR2004,..,..,1529,109.44882,..,..,6.56693,..,..,..,..
Nepal,NPL,2004,YR2004,..,..,4025692,115.77968,..,..,5.88043,..,80.51963,..,..
Netherlands,NLD,2004,YR2004,..,..,1283014,106.8912,100,100,6.41457,..,98.35583,100,..
New Caledonia,NCL,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,2004,YR2004,..,..,353062,98.53342,..,..,5.91168,..,..,..,..
Nicaragua,NIC,2004,YR2004,..,..,941957,118.11106,..,..,7.11224,..,99.19312,..,..
Niger,NER,2004,YR2004,..,..,980033,46.6409,..,..,2.75003,..,41.31954,..,..
Nigeria,NGA,2004,YR2004,..,..,21395510,100.67699,..,..,6.34909,..,67.924,..,..
North Macedonia,MKD,2004,YR2004,..,..,113362,93.05391,..,..,3.74102,..,94.64966,..,..
Northern Mariana Islands,MNP,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Norway,NOR,2004,YR2004,..,..,432345,99.3522,100,100,6.95544,..,99.48893,100,..
Oman,OMN,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Pakistan,PAK,2004,YR2004,..,..,16207286,77.11121,..,..,3.84447,..,64.20929,..,..
Palau,PLW,2004,YR2004,..,..,1855,109.95851,..,..,5.49793,..,..,..,..
Panama,PAN,2004,YR2004,0.86283,92.49,429837,108.6108,..,..,6.54221,97.54,99.55068,..,..
Papua New Guinea,PNG,2004,YR2004,..,..,508333,54.55797,..,..,3.27348,..,..,..,..
Paraguay,PRY,2004,YR2004,0.7824,82.84,930918,111.07866,..,..,6.70264,95.54,96.20498,..,..
Peru,PER,2004,YR2004,0.80781,89.79,4133386,113.8539,..,..,6.83343,97.74,99.39225,..,..
Philippines,PHL,2004,YR2004,0.63888,85.55798,13017973,106.85699,..,..,6.48926,92.15125,89.79918,..,..
Poland,POL,2004,YR2004,..,..,2855692,95.18025,100,100,5.69634,..,94.10765,100,..
Portugal,PRT,2004,YR2004,..,..,758476,118.56912,100,100,7.08159,..,99.51666,100,..
Puerto Rico,PRI,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Qatar,QAT,2004,YR2004,..,..,65351,106.06346,..,..,6.36754,..,95.56771,..,..
Romania,ROU,2004,YR2004,..,..,1005533,111.81211,..,..,4.46792,..,99.8709,..,..
Russian Federation,RUS,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Rwanda,RWA,2004,YR2004,..,..,1752588,128.66865,..,..,7.76589,..,..,..,..
Samoa,WSM,2004,YR2004,..,..,31175,109.01112,..,..,6.54067,..,..,..,..
San Marino,SMR,2004,YR2004,..,..,1445,93.89214,..,..,4.71325,..,93.89214,..,..
Sao Tome and Principe,STP,2004,YR2004,..,..,29784,124.59318,..,..,7.47971,..,98.09663,..,..
Saudi Arabia,SAU,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,2004,YR2004,..,..,1382749,78.12049,..,..,4.79591,..,63.68501,..,..
Serbia,SRB,2004,YR2004,..,..,329234,101.55494,..,..,4.0622,..,..,..,..
Seychelles,SYC,2004,YR2004,..,..,8906,102.58005,..,..,6.1254,..,99.36374,..,..
Sierra Leone,SLE,2004,YR2004,..,28.86019,..,..,..,..,..,..,..,..,..
Singapore,SGP,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Slovak Republic,SVK,2004,YR2004,..,..,254906,97.7449,..,..,3.80848,..,91.48884,..,..
Slovenia,SVN,2004,YR2004,..,..,93371,98.9928,100,100,4.94925,..,99.595,100,..
Solomon Islands,SLB,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
South Africa,ZAF,2004,YR2004,..,..,7444142,106.44663,..,..,7.44463,..,94.32623,..,..
South Sudan,SSD,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Spain,ESP,2004,YR2004,..,..,2497513,103.64733,100,100,6.20865,..,99.96008,97.9,..
Sri Lanka,LKA,2004,YR2004,..,..,1580072,97.65267,..,..,4.8831,..,96.84556,..,..
St. Kitts and Nevis,KNA,2004,YR2004,..,..,6394,108.96387,..,..,7.62969,..,97.66086,..,..
St. Lucia,LCA,2004,YR2004,..,..,23821,101.99529,..,..,7.14214,..,95.17876,..,..
St. Martin (French part),MAF,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,2004,YR2004,..,..,17536,114.03303,..,..,7.9851,..,99.32057,..,..
Sudan,SDN,2004,YR2004,..,..,3046699,62.22172,..,..,3.7333,..,..,..,..
Suriname,SUR,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,2004,YR2004,..,..,690758,97.31768,..,..,5.83106,..,97.09227,..,..
Switzerland,CHE,2004,YR2004,..,..,532092,103.3387,..,..,6.21906,..,99.40105,..,..
Syrian Arab Republic,SYR,2004,YR2004,..,..,2192764,120.967,..,..,4.82351,..,98.99464,..,..
Tajikistan,TJK,2004,YR2004,..,..,690270,98.93096,..,..,3.95764,..,98.12003,..,..
Tanzania,TZA,2004,YR2004,0.36298,57.86576,7083063,101.11537,..,..,7.18722,83.09507,86.22288,..,..
Thailand,THA,2004,YR2004,..,..,6054517,101.42069,..,..,6.06185,..,..,..,..
Timor-Leste,TLS,2004,YR2004,..,..,183483,110.09156,..,..,6.60549,..,..,..,..
Togo,TGO,2004,YR2004,..,..,984846,116.16873,..,..,7.05224,..,92.10259,..,..
Tonga,TON,2004,YR2004,..,..,17113,111.55802,..,..,6.71514,..,98.1123,..,..
Trinidad and Tobago,TTO,2004,YR2004,..,..,137313,101.71258,..,..,7.07142,..,98.87556,..,..
Tunisia,TUN,2004,YR2004,..,..,1228347,112.55845,..,..,6.67651,..,98.76455,..,..
Turkey,TUR,2004,YR2004,0.73786,90.2487,6617912,103.2874,..,..,5.16775,86.7575,97.47864,..,..
Turkmenistan,TKM,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,2004,YR2004,..,..,2117,80.15903,..,..,4.85831,..,73.72207,..,..
Tuvalu,TUV,2004,YR2004,..,..,1404,109.77326,..,..,6.5864,..,..,..,..
Uganda,UGA,2004,YR2004,..,..,7377292,129.40983,..,..,9.47307,..,..,..,..
Ukraine,UKR,2004,YR2004,..,..,1850734,96.65634,..,..,3.81052,..,89.78398,..,..
United Arab Emirates,ARE,2004,YR2004,..,..,254602,..,..,..,..,..,..,..,..
United Kingdom,GBR,2004,YR2004,..,..,4685733,105.93517,..,..,6.36802,..,99.4102,..,..
United States,USA,2004,YR2004,..,..,..,101.24966,..,..,6.05263,..,98.06465,..,..
Uruguay,URY,2004,YR2004,..,..,366205,112.83157,..,..,6.75539,..,..,..,..
Uzbekistan,UZB,2004,YR2004,..,..,2451125,96.81288,..,..,3.87252,..,..,..,..
Vanuatu,VUT,2004,YR2004,..,..,38960,121.20081,..,..,7.41043,..,97.61705,..,..
"Venezuela, RB",VEN,2004,YR2004,0.84079,89.12,3453379,104.60011,..,..,6.28261,95.35,95.78441,..,..
Vietnam,VNM,2004,YR2004,..,..,8350191,98.92959,..,..,4.94648,..,..,..,..
Virgin Islands (U.S.),VIR,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,2004,YR2004,..,..,388948,88.50025,..,..,3.5359,..,87.79489,..,..
"Yemen, Rep.",YEM,2004,YR2004,..,..,3107801,86.38352,..,..,5.25372,..,74.80731,..,..
Zambia,ZMB,2004,YR2004,..,..,2251357,100.97116,..,..,7.30852,..,82.63401,..,..
Zimbabwe,ZWE,2004,YR2004,..,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,2005,YR2005,..,..,4318819,98.09989,..,..,5.88599,..,..,..,..
Albania,ALB,2005,YR2005,1.0007,98.91,237975,100.67604,..,..,4.02704,..,..,..,..
Algeria,DZA,2005,YR2005,..,..,4361744,107.5861,..,..,6.388,..,95.39817,..,..
American Samoa,ASM,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,2005,YR2005,..,..,4085,..,..,..,..,..,..,..,..
Angola,AGO,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..
Argentina,ARG,2005,YR2005,..,..,4872889,115.29915,..,..,6.95008,..,99.55857,..,..
Armenia,ARM,2005,YR2005,..,..,125149,95.44106,..,..,2.91355,..,88.61333,..,..
Aruba,ABW,2005,YR2005,..,..,10250,111.37672,..,..,6.68459,..,98.35923,..,..
Australia,AUS,2005,YR2005,..,..,1934941,102.73932,100,100,7.16066,..,98.64855,100,..
Austria,AUT,2005,YR2005,..,..,362822,100.83262,..,..,3.97731,..,97.19225,..,..
Azerbaijan,AZE,2005,YR2005,..,..,568097,95.52697,..,..,3.75536,..,86.98028,..,..
"Bahamas, The",BHS,2005,YR2005,..,..,37050,100.39834,..,..,6.03137,..,90.66472,..,..
Bahrain,BHR,2005,YR2005,..,..,83299,95.74598,..,..,5.78071,..,90.60345,..,..
Bangladesh,BGD,2005,YR2005,..,..,16219478,101.64781,..,..,5.07972,..,97.24423,..,..
Barbados,BRB,2005,YR2005,..,..,22249,96.12875,..,..,5.76131,..,92.11925,..,..
Belarus,BLR,2005,YR2005,1,99.83,379577,98.43138,..,..,3.90081,..,98.14536,..,..
Belgium,BEL,2005,YR2005,..,..,738580,100.46234,100,100,6.01976,..,96.89423,..,..
Belize,BLZ,2005,YR2005,..,..,50247,113.27096,..,..,6.86964,..,95.14202,..,..
Benin,BEN,2005,YR2005,..,..,1318140,100.83883,..,..,6.15548,..,83.75604,..,..
Bermuda,BMU,2005,YR2005,..,..,4760,97.54098,..,..,5.85888,..,97.46259,..,..
Bhutan,BTN,2005,YR2005,..,..,99458,91.05958,..,..,6.33282,..,70.22971,..,..
Bolivia,BOL,2005,YR2005,0.88555,89.05,1512676,114.81316,..,..,6.94341,94.93,99.40317,..,..
Bosnia and Herzegovina,BIH,2005,YR2005,..,..,..,..,..,..,..,..,..,..,..
Botswana,BWA,2005,YR2005,..,..,329191,111.14859,..,..,7.80257,..,89.17048,..,..
Brazil,BRA,2005,YR2005,0.88405,93.44,18661105,133.26216,..,..,5.36,96.4,96.07993,..,..
British Virgin Islands,VGB,2005,YR2005,..,..,2898,112.32558,..,..,7.90254,..,93.99225,..,..
Brunei Darussalam,BRN,2005,YR2005,..,..,46012,110.6297,..,..,6.64099,..,99.02648,..,..
Bulgaria,BGR,2005,YR2005,..,..,290017,103.3586,..,..,4.10093,..,96.022,..,..
